timestamp,src,dst,sport,dport,proto,length
1762939720.5935318,118.169.126.89,172.16.10.43,7747,46347,ICMP,273
1762940176.4922116,245.146.168.157,172.16.10.43,49565,41783,ICMP,299
1762939943.1546798,227.237.151.56,172.16.10.43,55817,53494,UDP,707
1762940836.1258872,243.237.46.238,172.16.10.43,1526,18518,UDP,190
1762941205.1052282,166.61.65.130,172.16.10.43,26363,45938,TCP,1214
1762940229.2399452,172.16.10.43,203.190.41.43,32654,56654,ICMP,686
1762940724.1781807,79.75.251.60,172.16.10.43,61227,28729,TCP,286
1762941504.642516,172.16.10.43,204.110.251.85,10846,46996,ICMP,620
1762940256.8902836,172.16.10.43,230.96.192.152,7978,16792,ICMP,1142
1762939987.6048694,172.16.10.43,218.163.161.235,56707,4846,ICMP,1364
1762940262.28952,70.113.104.162,172.16.10.43,37692,3426,UDP,580
1762940422.588727,172.16.10.43,251.78.170.182,18344,5918,UDP,937
1762939849.2958968,172.16.10.43,153.250.141.164,17842,64167,UDP,590
1762941269.592469,172.16.10.43,114.136.20.205,64878,12095,TCP,851
1762939933.6152456,172.16.10.43,38.201.1.185,51336,20633,UDP,127
1762940007.0267346,172.16.10.43,189.102.112.178,25959,23692,UDP,1045
1762940992.565391,172.16.10.43,163.185.248.235,2174,44399,ICMP,392
1762941296.8001873,172.16.10.43,144.217.81.88,61761,59532,ICMP,1024
1762940247.898718,172.16.10.43,104.19.44.36,52894,7391,ICMP,1394
1762939890.0551395,172.16.10.43,182.110.255.203,1276,13257,UDP,834
1762940226.8662858,37.182.23.45,172.16.10.43,63895,14604,ICMP,1022
1762941161.6467993,173.227.221.61,172.16.10.43,21594,54911,TCP,914
1762940415.4907758,125.62.164.190,172.16.10.43,16215,46835,UDP,1366
1762940169.3151486,144.15.219.4,172.16.10.43,34121,60261,ICMP,231
1762940052.801226,172.16.10.43,174.242.216.167,10606,56037,TCP,521
1762940613.9249325,13.77.55.111,172.16.10.43,26494,20284,TCP,1003
1762940313.657435,131.31.113.40,172.16.10.43,4740,48239,UDP,1389
1762940679.0261636,172.16.10.43,52.3.237.21,5259,18792,TCP,588
1762939976.0830154,172.16.10.43,201.117.243.248,44565,54631,TCP,161
1762939819.9754586,186.80.110.59,172.16.10.43,29734,44979,TCP,1324
1762940159.0462837,147.69.83.159,172.16.10.43,28893,57723,TCP,258
1762940087.866823,172.16.10.43,196.142.30.5,33050,29157,TCP,99
1762941312.268291,213.78.237.16,172.16.10.43,26509,51161,TCP,659
1762939824.4272928,134.86.159.32,172.16.10.43,18656,22736,UDP,750
1762940095.3597062,117.144.70.130,172.16.10.43,40579,51422,ICMP,489
1762941423.0060496,3.4.42.38,172.16.10.43,31699,7394,ICMP,954
1762940572.4827502,172.16.10.43,177.186.170.29,8444,51147,UDP,1438
1762940894.4131854,170.175.139.114,172.16.10.43,13922,10900,ICMP,1230
1762940050.7550056,136.242.86.91,172.16.10.43,61797,27736,UDP,349
1762941070.1745641,172.16.10.43,192.44.82.137,22166,46318,ICMP,1021
1762941507.8609753,170.243.152.113,172.16.10.43,21818,21397,ICMP,1342
1762941364.1570716,172.16.10.43,70.51.212.174,26335,37656,UDP,159
1762940951.1424005,246.173.161.108,172.16.10.43,59100,27984,ICMP,1207
1762939776.7205186,172.16.10.43,180.214.216.74,27251,57599,ICMP,1309
1762940274.2593672,172.16.10.43,13.155.154.202,40010,8278,UDP,447
1762939874.2158093,172.16.10.43,215.198.100.247,61108,33812,ICMP,803
1762940927.8729498,165.246.243.82,172.16.10.43,15514,8980,TCP,794
1762941295.8705797,172.16.10.43,177.153.248.211,59189,53072,UDP,1407
1762940225.037181,172.16.10.43,44.121.228.172,39921,35068,UDP,368
1762940297.0673192,172.16.10.43,64.180.232.173,13682,40162,ICMP,414
1762941121.9207134,131.135.150.43,172.16.10.43,48726,63646,TCP,1212
1762940227.577657,25.35.34.135,172.16.10.43,37084,43976,ICMP,1485
1762940799.4265873,172.16.10.43,103.79.213.194,34460,41849,ICMP,407
1762941385.9064844,172.16.10.43,32.144.228.19,60502,49596,ICMP,455
1762939765.7366917,185.169.186.101,172.16.10.43,62603,46508,TCP,1215
1762941619.12428,172.16.10.43,81.116.230.64,50739,6541,ICMP,356
1762940571.4068928,172.16.10.43,103.76.57.90,24831,31447,UDP,283
1762940288.2873929,164.17.246.148,172.16.10.43,30892,30337,ICMP,1454
1762940234.4500344,247.239.45.7,172.16.10.43,52407,31251,UDP,1317
1762940472.6885624,39.16.156.208,172.16.10.43,21662,57982,TCP,1160
1762941522.5987415,172.16.10.43,180.229.13.229,54291,30479,ICMP,819
1762940592.3301458,224.58.185.207,172.16.10.43,45393,59479,TCP,916
1762940037.5479383,172.16.10.43,234.218.162.146,43291,43960,UDP,422
1762940126.1865318,172.16.10.43,171.81.140.224,58027,37152,ICMP,101
1762941318.6042824,177.131.213.112,172.16.10.43,41145,59503,TCP,524
1762941165.4226263,172.16.10.43,188.64.100.161,6326,23579,UDP,420
1762940510.8784707,172.16.10.43,243.33.202.68,43976,3218,TCP,335
1762941357.5564213,89.27.147.48,172.16.10.43,51914,54957,UDP,101
1762941010.1292417,182.91.223.211,172.16.10.43,58245,13204,TCP,1232
1762940491.1946564,172.16.10.43,71.217.216.76,30540,46462,UDP,511
1762940274.1487885,172.16.10.43,118.231.13.136,48883,63286,TCP,624
1762941181.8807223,108.168.164.230,172.16.10.43,19385,39266,ICMP,828
1762940489.854675,172.16.10.43,41.102.84.64,59071,17845,UDP,1217
1762940987.7835786,172.16.10.43,91.108.83.119,54943,51963,ICMP,1257
1762939776.765429,172.16.10.43,164.65.29.39,11287,34101,UDP,279
1762941617.2004108,108.59.69.113,172.16.10.43,12921,55988,UDP,1330
1762941193.897316,172.16.10.43,151.217.209.189,6035,34122,UDP,163
1762941550.3138912,172.16.10.43,17.131.135.28,33734,25752,ICMP,1310
1762940536.7051675,224.104.236.184,172.16.10.43,28520,49514,UDP,731
1762939796.3647032,172.16.10.43,253.83.65.110,18058,52356,TCP,592
1762940496.6087413,172.16.10.43,141.200.71.38,62384,17609,ICMP,800
1762941641.0445354,172.16.10.43,67.159.126.143,59316,57318,ICMP,1451
1762939945.8209965,147.86.140.80,172.16.10.43,806,10371,UDP,586
1762940846.1932342,30.229.80.8,172.16.10.43,55997,126,TCP,393
1762941339.1184857,175.0.44.77,172.16.10.43,56100,41114,UDP,299
1762939811.6680462,172.16.10.43,124.17.184.119,25618,51320,ICMP,433
1762939870.6949854,97.23.116.20,172.16.10.43,3405,18031,UDP,1157
1762941637.2946703,172.16.10.43,183.56.112.247,574,28746,UDP,488
1762941366.0648623,172.16.10.43,247.245.76.218,38852,19866,UDP,1238
1762940864.4813454,109.232.218.68,172.16.10.43,59215,53795,ICMP,469
1762941342.6621585,172.16.10.43,244.177.210.161,55917,11134,TCP,1179
1762940821.773136,150.71.38.198,172.16.10.43,50742,2002,TCP,1481
1762939723.193657,193.175.205.48,172.16.10.43,2105,43226,ICMP,944
1762940784.7595236,156.198.49.93,172.16.10.43,44562,27952,ICMP,893
1762939975.364489,252.182.233.70,172.16.10.43,46539,51345,TCP,324
1762939670.7653153,172.16.10.43,207.187.90.59,3271,20194,ICMP,956
1762940351.2633564,172.16.10.43,178.231.39.122,13144,9549,TCP,486
1762940015.150241,172.16.10.43,138.228.169.188,52476,11667,ICMP,653
1762940707.8056798,84.118.147.139,172.16.10.43,60071,17882,TCP,271
1762940596.9940584,122.38.212.101,172.16.10.43,26189,9654,TCP,1044
1762940532.9682515,172.16.10.43,6.111.63.251,42645,26208,ICMP,942
1762940066.4910882,172.16.10.43,136.255.25.162,47981,826,ICMP,1277
1762941082.3846562,56.218.122.223,172.16.10.43,55838,34915,ICMP,1491
1762941249.6073666,172.16.10.43,71.4.205.213,33047,30315,UDP,1408
1762939798.585877,167.137.246.112,172.16.10.43,36911,27049,ICMP,981
1762939704.2342339,100.25.242.202,172.16.10.43,28258,44532,UDP,712
1762941054.7380888,172.16.10.43,185.83.42.2,14291,10588,TCP,680
1762940226.3415344,136.237.200.205,172.16.10.43,51215,62835,UDP,331
1762941120.8344715,17.139.3.179,172.16.10.43,34025,32896,TCP,1369
1762939687.2903786,172.16.10.43,175.125.107.142,29282,39224,ICMP,744
1762940542.8892176,90.87.149.67,172.16.10.43,61494,25504,TCP,1382
1762940344.6525674,172.16.10.43,166.141.170.7,4564,50079,TCP,211
1762939796.8193152,172.16.10.43,112.214.232.36,2804,54724,TCP,337
1762939978.6594088,135.55.55.219,172.16.10.43,14538,4925,TCP,284
1762940012.1848345,172.16.10.43,136.127.105.25,16690,23464,UDP,939
1762940555.2689588,172.16.10.43,157.185.195.31,49767,5445,ICMP,1201
1762939701.792695,172.16.10.43,229.213.5.127,64558,14870,TCP,969
1762941309.1994758,172.16.10.43,25.250.44.16,26885,9400,UDP,465
1762941349.6006706,193.130.61.244,172.16.10.43,39565,10334,ICMP,471
1762941108.047439,172.16.10.43,195.135.185.196,61655,35034,UDP,368
1762941599.123826,164.230.128.247,172.16.10.43,32369,24973,TCP,110
1762939809.4376032,210.136.96.247,172.16.10.43,39371,14162,ICMP,825
1762940312.0557642,8.43.119.62,172.16.10.43,15704,37439,UDP,294
1762941020.073949,26.18.2.126,172.16.10.43,21696,41433,ICMP,179
1762940351.5198317,11.65.110.180,172.16.10.43,41671,30606,TCP,313
1762939813.2487032,172.16.10.43,230.43.148.213,50289,45284,ICMP,953
1762940603.7854278,172.16.10.43,185.234.217.195,18052,47411,TCP,1156
1762941258.5782967,245.83.157.97,172.16.10.43,40113,53844,TCP,58
1762939762.823239,79.147.248.211,172.16.10.43,47387,38379,TCP,283
1762939875.583299,24.27.230.238,172.16.10.43,21841,136,UDP,160
1762939941.9079952,172.16.10.43,59.247.19.84,41427,32696,UDP,486
1762940165.0221727,172.16.10.43,155.52.88.153,15375,64983,UDP,123
1762940832.4343987,172.16.10.43,160.176.159.230,19663,44736,ICMP,883
1762940508.1239872,69.70.102.202,172.16.10.43,56347,3590,TCP,41
1762940154.4989913,118.216.71.85,172.16.10.43,14222,63251,TCP,1433
1762939677.2189126,172.16.10.43,233.51.141.23,52546,30927,TCP,385
1762940099.9239507,172.16.10.43,9.176.17.54,56507,12819,ICMP,357
1762941446.9419398,165.166.86.162,172.16.10.43,46359,54524,UDP,727
1762941582.4331012,172.16.10.43,24.44.81.112,48958,20645,TCP,321
1762940208.0170226,172.16.10.43,175.117.251.16,5343,41992,TCP,1192
1762940026.5206332,172.16.10.43,157.137.105.178,39954,42531,TCP,165
1762940808.7593842,172.16.10.43,101.101.176.28,17876,37101,ICMP,458
1762940897.161083,176.13.116.170,172.16.10.43,40647,59925,TCP,945
1762940039.2177396,172.16.10.43,136.221.73.146,17996,21135,UDP,920
1762941419.3173785,172.16.10.43,161.84.179.4,18941,4429,UDP,568
1762940160.8633432,56.48.82.241,172.16.10.43,14733,12611,ICMP,1457
1762940985.6100051,172.16.10.43,249.147.188.111,59438,55639,ICMP,1483
1762941604.6223967,172.16.10.43,158.103.134.238,15153,37192,UDP,498
1762939657.1670067,172.16.10.43,88.252.187.76,52275,5236,TCP,867
1762941542.9152799,189.153.92.136,172.16.10.43,16927,63780,UDP,138
1762941598.7446492,172.16.10.43,64.89.250.116,34999,45897,ICMP,1305
1762940319.4946604,172.16.10.43,211.107.121.3,62227,34275,ICMP,1055
1762940593.5813277,76.76.194.188,172.16.10.43,811,9019,TCP,1440
1762940669.2596967,33.40.49.215,172.16.10.43,9490,42362,TCP,537
1762941610.5182002,172.16.10.43,177.94.218.151,51085,50883,TCP,1373
1762941117.0754488,172.16.10.43,35.238.144.171,2065,46524,TCP,869
1762940985.448651,172.16.10.43,5.224.155.11,49136,57515,TCP,690
1762939743.2083745,87.234.48.14,172.16.10.43,12465,15985,UDP,684
1762939868.9545875,172.16.10.43,207.88.36.172,19891,53977,TCP,1470
1762941470.7947075,172.16.10.43,240.135.237.66,9669,59972,TCP,846
1762941202.0264337,172.16.10.43,55.204.157.227,57892,55678,ICMP,793
1762941171.419088,172.16.10.43,229.212.55.169,53308,20581,TCP,792
1762940683.939212,172.16.10.43,153.150.250.110,20941,30675,TCP,1083
1762940823.1522508,36.42.230.100,172.16.10.43,35616,51097,UDP,1482
1762940256.231872,226.55.60.197,172.16.10.43,2188,19094,UDP,112
1762940775.1607933,132.209.98.243,172.16.10.43,31173,63327,TCP,250
1762940339.554406,172.16.10.43,239.235.240.153,58973,23372,UDP,1074
1762939775.7755952,172.16.10.43,200.106.23.137,32320,39253,UDP,1199
1762941477.5054848,172.16.10.43,175.234.160.35,34395,29914,TCP,920
1762940394.036196,243.170.249.143,172.16.10.43,34724,57366,UDP,953
1762941332.4239142,172.16.10.43,53.54.253.22,22688,28930,TCP,855
1762939834.1010768,172.16.10.43,73.102.64.6,46247,1848,ICMP,910
1762940879.8857534,220.162.218.100,172.16.10.43,31415,48958,TCP,83
1762940727.5516407,151.43.85.87,172.16.10.43,19942,44159,UDP,355
1762941050.8052142,172.16.10.43,49.200.247.137,12373,13613,TCP,1395
1762939856.5052152,172.16.10.43,166.70.209.58,38823,26847,UDP,756
1762940635.4210315,248.129.175.93,172.16.10.43,27691,52089,TCP,629
1762940326.7036402,15.106.254.132,172.16.10.43,14062,59321,TCP,1220
1762939800.6940467,172.16.10.43,193.12.106.120,14595,49995,UDP,392
1762940884.506455,172.16.10.43,146.90.56.75,51085,32521,TCP,231
1762940628.1418152,172.16.10.43,158.141.68.29,42644,19661,TCP,455
1762941500.0906293,172.16.10.43,190.118.40.245,22555,28295,TCP,1487
1762939840.2346563,172.16.10.43,52.115.24.203,39221,25613,ICMP,922
1762941199.3298538,147.34.38.171,172.16.10.43,55510,2098,ICMP,835
1762939736.1899514,84.185.124.220,172.16.10.43,9425,44251,ICMP,1009
1762940186.0781658,172.16.10.43,69.246.237.65,6919,34303,ICMP,357
1762939762.4863958,172.16.10.43,68.211.134.209,61091,9987,ICMP,175
1762941155.694365,202.18.32.236,172.16.10.43,13947,48196,UDP,801
1762940756.8298633,172.16.10.43,228.29.157.130,7837,4730,ICMP,748
1762941500.8449326,172.16.10.43,4.68.47.173,60001,5471,ICMP,168
1762940675.4498215,250.43.85.134,172.16.10.43,30559,23002,TCP,731
1762941640.407052,42.79.185.38,172.16.10.43,37190,10664,UDP,1329
1762940457.7050683,171.219.49.206,172.16.10.43,64470,54388,TCP,231
1762941473.344867,172.16.10.43,49.24.52.106,29,58281,TCP,75
1762940419.017034,214.80.248.34,172.16.10.43,34907,26582,ICMP,1219
1762940338.2601109,115.190.212.68,172.16.10.43,44620,58397,UDP,822
1762940125.3848403,172.16.10.43,112.237.51.20,58061,12840,UDP,1019
1762940850.2555773,152.246.14.192,172.16.10.43,15103,51539,TCP,909
1762941378.7695374,172.16.10.43,187.25.66.166,17311,54521,ICMP,406
1762940586.0323632,73.9.28.133,172.16.10.43,65083,10588,ICMP,731
1762940339.1498055,172.16.10.43,162.144.235.244,54197,22251,ICMP,1014
1762940614.0842025,172.16.10.43,14.210.9.5,343,29711,UDP,733
1762940811.053385,172.16.10.43,204.64.219.185,13340,6455,TCP,333
1762940248.1943114,172.16.10.43,91.127.205.184,29161,670,TCP,1161
1762941338.577365,59.153.120.134,172.16.10.43,22809,11627,ICMP,1009
1762940127.871788,143.80.117.217,172.16.10.43,23608,37008,ICMP,644
1762941197.6044648,80.53.10.49,172.16.10.43,37772,39829,TCP,744
1762940131.912572,172.16.10.43,249.113.60.132,53759,11653,ICMP,1411
1762941544.4098804,172.16.10.43,195.118.171.45,37435,17967,ICMP,1258
1762939846.0759897,172.16.10.43,191.181.122.158,30319,41324,TCP,442
1762941515.545562,172.16.10.43,187.173.214.10,9877,63278,ICMP,1172
1762941249.8922613,172.16.10.43,96.51.14.186,64226,12099,ICMP,914
1762940288.0689359,172.16.10.43,253.241.31.191,44029,4346,UDP,296
1762941156.6929107,172.16.10.43,168.64.226.101,16401,38572,UDP,1195
1762940740.127208,172.16.10.43,250.37.143.149,14808,7637,ICMP,56
1762941584.2770753,223.75.115.131,172.16.10.43,42704,14203,TCP,242
1762939750.1236148,172.16.10.43,32.97.61.211,3545,40346,UDP,212
1762941397.676075,41.30.164.150,172.16.10.43,30923,21311,UDP,399
1762940427.7166839,190.111.41.124,172.16.10.43,3128,41281,TCP,512
1762941215.8493485,172.16.10.43,63.196.9.82,38306,32115,ICMP,495
1762940651.8705354,131.7.153.169,172.16.10.43,50600,65355,ICMP,1364
1762940730.3305826,158.64.149.71,172.16.10.43,6313,428,TCP,1447
1762941620.236152,149.204.255.201,172.16.10.43,36070,33586,UDP,166
1762941306.941942,75.172.82.78,172.16.10.43,25453,6585,ICMP,1009
1762940906.8499837,178.27.87.218,172.16.10.43,35165,34874,UDP,1253
1762939827.610656,172.16.10.43,55.30.109.46,450,51068,TCP,1112
1762941608.375884,211.200.104.10,172.16.10.43,8626,5440,ICMP,458
1762940610.2627013,172.16.10.43,12.124.117.139,56140,56377,UDP,228
1762940733.3278117,67.195.186.19,172.16.10.43,19223,29688,TCP,414
1762940152.9560158,223.61.17.92,172.16.10.43,55356,28163,UDP,356
1762940337.4631917,172.16.10.43,45.224.193.6,39668,34198,UDP,848
1762940161.78029,53.20.130.72,172.16.10.43,48606,4733,TCP,781
1762941090.3020456,201.83.198.189,172.16.10.43,38373,9260,ICMP,1215
1762939932.2110398,58.196.144.74,172.16.10.43,38272,51183,TCP,134
1762939941.647187,172.16.10.43,192.166.82.193,36092,51187,TCP,600
1762939916.1698427,172.16.10.43,147.46.98.168,31566,53891,TCP,1125
1762940579.3344736,172.16.10.43,255.236.82.167,60630,53285,ICMP,968
1762940451.7432196,205.137.249.44,172.16.10.43,44682,25854,TCP,1061
1762941556.9846675,172.16.10.43,100.51.216.138,36719,4532,TCP,1157
1762940664.6055086,138.72.156.84,172.16.10.43,23964,38101,UDP,615
1762939669.74815,172.16.10.43,203.142.139.79,33090,42231,TCP,45
1762940073.4416275,163.104.238.131,172.16.10.43,36160,51957,ICMP,1366
1762940870.89655,172.16.10.43,192.150.220.13,62459,62623,UDP,725
1762940263.73727,172.16.10.43,53.80.164.86,59747,26008,TCP,547
1762940679.6020226,172.16.10.43,104.97.87.158,49231,16331,UDP,835
1762939974.5358155,91.190.215.208,172.16.10.43,2250,43387,ICMP,1350
1762940641.160173,155.73.234.246,172.16.10.43,29809,30168,TCP,179
1762940385.172069,172.16.10.43,162.58.98.196,47507,2702,ICMP,1008
1762939858.3603785,172.16.10.43,240.185.216.114,60805,4770,UDP,652
1762939889.8104653,172.16.10.43,179.238.110.86,11285,26891,ICMP,1182
1762941582.810731,172.16.10.43,145.172.126.139,37115,31330,ICMP,430
1762941406.3830688,172.16.10.43,185.187.9.138,31624,42475,TCP,1053
1762939994.5103407,172.16.10.43,55.185.240.178,10623,58645,TCP,54
1762941206.7938633,129.27.124.172,172.16.10.43,24138,30749,TCP,470
1762941209.965163,44.109.33.36,172.16.10.43,46245,7081,TCP,1140
1762940906.967776,92.203.45.207,172.16.10.43,65486,17912,TCP,971
1762940127.3183537,120.48.87.3,172.16.10.43,21276,42829,UDP,341
1762940548.0537858,228.157.44.27,172.16.10.43,22068,7650,UDP,771
1762940931.7142854,172.16.10.43,236.69.197.198,45144,41892,ICMP,1368
1762940593.3845723,172.16.10.43,162.128.11.247,64613,56014,TCP,887
1762940040.3011916,101.138.160.236,172.16.10.43,60830,58217,ICMP,646
1762940598.878906,144.119.109.198,172.16.10.43,12165,32049,ICMP,1017
1762941460.3499017,172.16.10.43,213.194.161.166,37014,42036,ICMP,328
1762940052.3783374,172.16.10.43,68.93.131.220,25772,64764,UDP,1006
1762941165.1290305,172.16.10.43,136.116.45.15,9318,27385,TCP,600
1762941276.5116894,215.121.22.249,172.16.10.43,15505,39388,ICMP,272
1762940584.36549,172.16.10.43,214.65.184.90,48382,31380,UDP,1172
1762941602.4155965,172.16.10.43,58.205.50.101,24705,7353,UDP,1277
1762941275.157667,202.49.157.70,172.16.10.43,3645,21797,UDP,699
1762940346.9888988,89.175.87.75,172.16.10.43,47131,45343,ICMP,1027
1762940441.944396,172.16.10.43,14.194.105.226,54051,5973,ICMP,376
1762940332.8987145,172.16.10.43,130.205.125.238,46930,40810,UDP,504
1762941198.7140203,105.46.3.27,172.16.10.43,26648,48445,UDP,1351
1762940382.9979546,172.16.10.43,231.83.200.226,52225,15266,UDP,648
1762941591.5794098,44.183.139.249,172.16.10.43,35063,16752,TCP,230
1762941141.4023292,48.209.64.130,172.16.10.43,16798,11863,ICMP,212
1762941151.715024,172.16.10.43,50.121.243.118,55262,25129,UDP,331
1762939913.8419595,172.16.10.43,63.150.133.99,59906,56672,TCP,1391
1762940159.4148552,6.161.108.89,172.16.10.43,64254,27046,TCP,987
1762941399.0174215,23.193.238.215,172.16.10.43,21192,57120,TCP,330
1762940430.405271,63.178.197.110,172.16.10.43,10170,5417,ICMP,179
1762941613.0706868,100.63.228.232,172.16.10.43,9380,13773,TCP,828
1762941452.847147,108.34.171.209,172.16.10.43,40540,52757,ICMP,1491
1762940683.0441763,172.16.10.43,95.144.100.167,41264,62788,ICMP,336
1762940629.036779,131.0.53.88,172.16.10.43,52804,1177,TCP,135
1762939756.2414393,172.16.10.43,46.232.2.203,62107,551,UDP,647
1762940233.9820461,247.150.55.54,172.16.10.43,63271,61631,UDP,856
1762941419.6433806,172.16.10.43,114.11.106.215,15224,49927,TCP,901
1762940098.779622,172.16.10.43,21.144.49.28,44104,56969,UDP,918
1762940076.251969,172.16.10.43,19.101.139.108,11837,63448,TCP,401
1762940957.341205,172.16.10.43,85.209.118.231,40692,35424,UDP,1024
1762939948.621172,172.16.10.43,217.116.25.81,42655,64845,TCP,423
1762940405.4895384,172.16.10.43,208.102.11.62,42270,39754,UDP,957
1762940335.6439488,172.16.10.43,223.233.7.66,39075,47040,UDP,1434
1762940892.797566,239.141.20.197,172.16.10.43,54336,22908,TCP,67
1762940105.8647099,128.168.75.160,172.16.10.43,59029,15197,ICMP,945
1762940850.5861516,88.186.133.243,172.16.10.43,21490,26595,ICMP,106
1762939959.7953181,22.243.201.229,172.16.10.43,25094,35523,UDP,391
1762939760.574024,66.112.231.115,172.16.10.43,32669,62811,UDP,1368
1762941104.8086352,253.163.247.142,172.16.10.43,10606,64563,ICMP,1353
1762940696.8959403,61.239.86.57,172.16.10.43,34356,62166,UDP,106
1762939727.9181652,172.16.10.43,106.125.247.78,9344,6109,UDP,1228
1762939782.1607544,172.16.10.43,161.245.48.37,26955,33826,UDP,227
1762941624.6385322,119.74.81.48,172.16.10.43,36151,44717,TCP,101
1762940345.524016,27.224.22.237,172.16.10.43,11655,47176,TCP,290
1762940951.9178255,172.16.10.43,105.246.123.214,53305,57426,ICMP,448
1762940025.924929,130.68.180.102,172.16.10.43,29173,43456,UDP,1407
1762940088.6729789,37.161.197.105,172.16.10.43,43044,36118,UDP,543
1762939921.8784742,172.16.10.43,95.163.90.187,5590,207,TCP,485
1762941023.3885438,172.16.10.43,203.190.254.46,8342,26403,ICMP,1055
1762940138.5268128,12.15.36.79,172.16.10.43,4355,54928,TCP,1463
1762941321.0350277,216.48.211.4,172.16.10.43,35103,9421,TCP,1068
1762940253.0511024,172.16.10.43,49.196.142.55,41229,57714,UDP,324
1762939995.7004795,166.90.119.101,172.16.10.43,7171,19168,ICMP,1169
1762940430.1421888,158.61.215.209,172.16.10.43,8065,18661,ICMP,1346
1762941351.21128,147.114.110.95,172.16.10.43,14619,62025,TCP,107
1762941157.4565215,172.16.10.43,28.121.81.68,19887,6226,ICMP,1376
1762940018.039701,172.16.10.43,178.27.254.236,15965,37499,ICMP,1321
1762941203.3428707,209.67.123.122,172.16.10.43,44210,37590,TCP,259
1762941323.8945732,172.16.10.43,61.71.213.242,44584,26280,ICMP,1401
1762941074.296158,172.16.10.43,2.201.47.221,4061,60522,TCP,1378
1762941469.6126094,172.16.10.43,154.22.205.169,44858,31159,ICMP,980
1762940150.329347,172.16.10.43,122.239.176.167,31502,39251,ICMP,1055
1762941347.3536115,172.16.10.43,246.89.181.42,26686,46925,UDP,437
1762940921.569657,145.103.37.114,172.16.10.43,33225,4636,UDP,726
1762940913.2667842,172.16.10.43,218.138.27.54,10736,20868,UDP,43
1762940996.2012222,97.247.104.102,172.16.10.43,35792,18228,TCP,972
1762939996.8837812,233.238.245.254,172.16.10.43,59078,38759,TCP,1452
1762940701.671472,229.106.208.106,172.16.10.43,32434,44437,UDP,1429
1762939965.3446307,183.201.126.202,172.16.10.43,15949,20091,UDP,474
1762940885.983674,34.32.147.61,172.16.10.43,18638,49513,UDP,1237
1762941623.126688,181.43.81.50,172.16.10.43,65504,57921,TCP,41
1762941523.7893708,102.131.87.144,172.16.10.43,11139,39671,ICMP,705
1762940607.5799737,172.16.10.43,86.194.10.232,55124,58816,ICMP,892
1762940188.7524998,21.66.63.234,172.16.10.43,53360,9092,TCP,308
1762939948.6184201,172.16.10.43,12.73.90.97,24394,48208,ICMP,417
1762941134.986727,172.16.10.43,82.36.241.22,65466,62017,ICMP,89
1762939725.4472995,226.244.202.118,172.16.10.43,30773,21607,ICMP,821
1762941518.8491967,35.193.121.176,172.16.10.43,39406,31414,TCP,1400
1762941559.0100086,172.16.10.43,232.187.86.229,25039,489,UDP,476
1762941128.6360798,229.72.51.43,172.16.10.43,25771,28589,UDP,1175
1762941585.274721,144.129.255.74,172.16.10.43,55560,25980,UDP,344
1762941573.697785,172.16.10.43,73.31.32.196,28548,37877,UDP,1261
1762939825.7152293,172.16.10.43,177.86.13.210,25197,31195,TCP,580
1762940424.3053281,172.16.10.43,164.75.59.193,34054,52406,ICMP,1085
1762940054.9195404,185.82.4.168,172.16.10.43,53938,6039,TCP,110
1762940128.5760193,186.183.246.171,172.16.10.43,405,31178,UDP,879
1762939986.7413235,172.16.10.43,190.150.101.65,25033,56096,ICMP,411
1762940920.511656,171.23.164.22,172.16.10.43,9170,6739,ICMP,377
1762940948.8449473,172.16.10.43,121.99.60.251,1875,15389,ICMP,1064
1762940919.953408,172.16.10.43,253.129.184.209,10262,23888,TCP,804
1762941239.26948,172.16.10.43,244.213.180.38,16142,5664,ICMP,1090
1762941553.624192,172.16.10.43,222.104.166.239,22431,12146,UDP,1112
1762940091.6528008,172.16.10.43,24.51.232.166,23887,28584,ICMP,665
1762941236.1033401,96.251.70.45,172.16.10.43,34387,36068,ICMP,1084
1762941014.8242562,32.71.137.189,172.16.10.43,21500,17449,ICMP,968
1762940035.815327,143.149.50.242,172.16.10.43,55650,52526,TCP,113
1762941568.168883,172.16.10.43,41.159.27.148,18887,54586,ICMP,1122
1762939892.031947,172.16.10.43,33.242.3.178,46818,52466,UDP,167
1762939946.0976179,172.16.10.43,151.121.141.113,16824,24098,ICMP,293
1762940707.6298323,172.16.10.43,125.77.77.234,27581,26605,UDP,1446
1762941312.9669015,48.71.96.239,172.16.10.43,15008,15905,UDP,124
1762939963.9433854,168.170.143.30,172.16.10.43,56583,51002,TCP,379
1762940810.9522772,102.143.116.232,172.16.10.43,63508,37749,UDP,1312
1762940164.1208696,234.176.75.13,172.16.10.43,44473,3908,ICMP,222
1762940538.1792514,172.16.10.43,5.159.6.161,37503,54472,ICMP,292
1762941171.1322856,157.66.82.131,172.16.10.43,38073,60816,UDP,190
1762940983.2804105,172.16.10.43,224.162.71.109,47339,48475,TCP,1108
1762941172.3725789,172.16.10.43,253.161.197.219,25817,53113,TCP,691
1762940821.152471,220.136.243.66,172.16.10.43,29799,59456,ICMP,1038
1762939859.678465,232.28.57.192,172.16.10.43,33871,41134,UDP,623
1762941420.9935372,205.11.137.217,172.16.10.43,11254,4521,ICMP,282
1762939978.8773863,194.4.34.106,172.16.10.43,35149,2306,TCP,261
1762940083.606492,172.16.10.43,209.235.224.110,58426,5285,TCP,373
